DateTime,Junction,Vehicles,ID,Weather Conditions,Wind Speed (m/s),Wind Direction (°),Road Conditions
2016-12-04 21:00:00,1,55,20161204211,Cloudy,4.033300914510763,145,Dry
2016-12-04 22:00:00,1,57,20161204221,Sunny,11.665073056305964,14,Dry
2016-12-04 23:00:00,1,56,20161204231,Snowy,6.649973653102685,168,Snowy/Icy
2016-12-05 00:00:00,1,51,20161205001,Snowy,6.5834399879083865,115,Snowy/Icy
2016-12-05 01:00:00,1,51,20161205011,Windy,11.164641281901924,258,Dry
2016-12-05 02:00:00,1,41,20161205021,Cloudy,12.626332418698045,66,Dry
2016-12-05 03:00:00,1,43,20161205031,Rainy,3.3281555799333,122,Wet
2016-12-05 04:00:00,1,39,20161205041,Foggy,3.0901848017812608,128,Wet
2016-12-05 05:00:00,1,32,20161205051,Foggy,14.45836264967455,141,Wet
2016-12-05 06:00:00,1,35,20161205061,Sunny,6.964689707087696,330,Dry
2016-12-05 07:00:00,1,44,20161205071,Foggy,14.001188718279026,43,Wet
2016-12-05 08:00:00,1,42,20161205081,Sunny,3.193492436101488,115,Dry
2016-12-05 09:00:00,1,54,20161205091,Rainy,0.7608731145927583,36,Wet
2016-12-05 10:00:00,1,70,20161205101,Cloudy,3.2067892964031595,17,Dry
2016-12-05 11:00:00,1,91,20161205111,Foggy,1.6454016884543945,42,Wet
2016-12-05 12:00:00,1,88,20161205121,Windy,4.622762933089962,171,Dry
2016-12-05 13:00:00,1,78,20161205131,Foggy,1.876421339073344,56,Wet
2016-12-05 14:00:00,1,83,20161205141,Cloudy,11.58140218160228,5,Dry
2016-12-05 15:00:00,1,77,20161205151,Rainy,10.78993003466785,200,Wet
2016-12-05 16:00:00,1,75,20161205161,Windy,8.126202013904505,35,Dry
2016-12-05 17:00:00,1,72,20161205171,Rainy,9.871286374717148,181,Wet
2016-12-05 18:00:00,1,83,20161205181,Rainy,2.68320724573624,188,Wet
2016-12-05 19:00:00,1,83,20161205191,Sunny,6.542545232505431,325,Dry
2016-12-05 20:00:00,1,88,20161205201,Cloudy,12.95437417933882,27,Dry
2016-12-05 21:00:00,1,81,20161205211,Sunny,9.464942046817129,193,Dry
2016-12-05 22:00:00,1,77,20161205221,Cloudy,1.747190552215136,181,Dry
2016-12-05 23:00:00,1,74,20161205231,Snowy,4.364866840971303,60,Snowy/Icy
2016-12-06 00:00:00,1,64,20161206001,Windy,6.128491789094397,1,Dry
2016-12-06 01:00:00,1,55,20161206011,Windy,12.980746394177237,352,Dry
2016-12-06 02:00:00,1,58,20161206021,Windy,9.575204865245745,204,Dry
2016-12-06 03:00:00,1,50,20161206031,Windy,9.694033735973406,206,Dry
2016-12-06 04:00:00,1,45,20161206041,Snowy,2.6673632591407137,182,Snowy/Icy
2016-12-06 05:00:00,1,37,20161206051,Foggy,12.57445900012245,42,Wet
2016-12-06 06:00:00,1,37,20161206061,Foggy,13.97171662912368,317,Wet
2016-12-06 07:00:00,1,45,20161206071,Rainy,1.5658516262265632,45,Wet
2016-12-06 08:00:00,1,50,20161206081,Snowy,12.676598022812064,105,Snowy/Icy
2016-12-06 09:00:00,1,52,20161206091,Snowy,14.689197613554756,305,Snowy/Icy
2016-12-06 10:00:00,1,66,20161206101,Snowy,12.38700836716243,335,Snowy/Icy
2016-12-06 11:00:00,1,72,20161206111,Windy,7.769886450565045,281,Dry
2016-12-06 12:00:00,1,73,20161206121,Sunny,6.909363979264661,236,Dry
2016-12-06 13:00:00,1,68,20161206131,Cloudy,9.216617621992327,253,Dry
2016-12-06 14:00:00,1,72,20161206141,Rainy,13.912253994744354,225,Wet
2016-12-06 15:00:00,1,79,20161206151,Windy,5.894321709689096,103,Dry
2016-12-06 16:00:00,1,71,20161206161,Sunny,5.988666959346103,111,Dry
2016-12-06 17:00:00,1,70,20161206171,Sunny,0.4453199795518492,295,Dry
2016-12-06 18:00:00,1,76,20161206181,Windy,0.6699180044778408,217,Dry
2016-12-06 19:00:00,1,88,20161206191,Sunny,4.532632540863807,42,Dry
2016-12-06 20:00:00,1,80,20161206201,Cloudy,5.992966125739583,346,Dry
2016-12-06 21:00:00,1,83,20161206211,Sunny,5.673895079785719,225,Dry
2016-12-06 22:00:00,1,75,20161206221,Sunny,4.776841996880447,58,Dry
2016-12-06 23:00:00,1,68,20161206231,Snowy,12.410084536692484,336,Snowy/Icy
2016-12-07 00:00:00,1,64,20161207001,Rainy,5.3230901401172686,194,Wet
2016-12-07 01:00:00,1,56,20161207011,Windy,12.924805877640472,7,Dry
2016-12-07 02:00:00,1,50,20161207021,Foggy,8.361936975252606,237,Wet
2016-12-07 03:00:00,1,51,20161207031,Rainy,9.04839068604008,303,Wet
2016-12-07 04:00:00,1,41,20161207041,Cloudy,8.867464024828799,355,Dry
2016-12-07 05:00:00,1,39,20161207051,Windy,13.776086446259953,98,Dry
2016-12-07 06:00:00,1,37,20161207061,Sunny,6.306811231464557,254,Dry
2016-12-07 07:00:00,1,41,20161207071,Windy,8.313631557939393,0,Dry
2016-12-07 08:00:00,1,50,20161207081,Cloudy,9.649707310358892,323,Dry
2016-12-07 09:00:00,1,56,20161207091,Rainy,14.154357508627578,264,Wet
2016-12-07 10:00:00,1,66,20161207101,Sunny,12.826749839699607,117,Dry
2016-12-07 11:00:00,1,85,20161207111,Rainy,14.659870392960473,96,Wet
2016-12-07 12:00:00,1,85,20161207121,Rainy,2.8674596699407866,216,Wet
2016-12-07 13:00:00,1,72,20161207131,Windy,2.2862757828781053,302,Dry
2016-12-07 14:00:00,1,79,20161207141,Foggy,6.754711849728474,276,Wet
2016-12-07 15:00:00,1,80,20161207151,Rainy,12.507864044991562,196,Wet
2016-12-07 16:00:00,1,84,20161207161,Cloudy,8.570214594771082,330,Dry
2016-12-07 17:00:00,1,77,20161207171,Rainy,0.596137587630991,63,Wet
2016-12-07 18:00:00,1,93,20161207181,Windy,3.212607150837414,275,Dry
2016-12-07 19:00:00,1,89,20161207191,Sunny,11.225189298456746,262,Dry
2016-12-07 20:00:00,1,89,20161207201,Rainy,7.4365378092013055,48,Wet
2016-12-07 21:00:00,1,85,20161207211,Rainy,8.833748245548387,73,Wet
2016-12-07 22:00:00,1,78,20161207221,Cloudy,5.697896977095095,266,Dry
2016-12-07 23:00:00,1,73,20161207231,Foggy,0.612595282253971,246,Wet
2016-12-08 00:00:00,1,66,20161208001,Windy,13.099906264226256,72,Dry
2016-12-08 01:00:00,1,60,20161208011,Windy,3.4459379245970654,175,Dry
2016-12-08 02:00:00,1,51,20161208021,Snowy,0.7178457397762594,36,Snowy/Icy
2016-12-08 03:00:00,1,42,20161208031,Cloudy,3.095185881183023,46,Dry
2016-12-08 04:00:00,1,40,20161208041,Cloudy,10.39976726375134,209,Dry
2016-12-08 05:00:00,1,35,20161208051,Snowy,3.326927140108057,54,Snowy/Icy
2016-12-08 06:00:00,1,37,20161208061,Sunny,2.550609701494196,123,Dry
2016-12-08 07:00:00,1,42,20161208071,Sunny,7.131604780208221,226,Dry
2016-12-08 08:00:00,1,47,20161208081,Windy,1.7432892280287282,83,Dry
2016-12-08 09:00:00,1,58,20161208091,Sunny,2.9633407948923294,305,Dry
2016-12-08 10:00:00,1,68,20161208101,Snowy,8.487083769478236,357,Snowy/Icy
2016-12-08 11:00:00,1,79,20161208111,Rainy,10.09866597585908,270,Wet
2016-12-08 12:00:00,1,83,20161208121,Snowy,3.728123398515677,320,Snowy/Icy
2016-12-08 13:00:00,1,74,20161208131,Foggy,7.402745342008648,34,Wet
2016-12-08 14:00:00,1,83,20161208141,Sunny,8.111474339767694,102,Dry
2016-12-08 15:00:00,1,81,20161208151,Rainy,10.837575193714418,207,Wet
2016-12-08 16:00:00,1,73,20161208161,Windy,14.159713726482083,336,Dry
2016-12-08 17:00:00,1,70,20161208171,Windy,5.306545916898163,88,Dry
2016-12-08 18:00:00,1,78,20161208181,Windy,0.0158777484040584,263,Dry
2016-12-08 19:00:00,1,80,20161208191,Snowy,13.855542404445638,237,Snowy/Icy
2016-12-08 20:00:00,1,75,20161208201,Rainy,13.809255918438325,15,Wet
2016-12-08 21:00:00,1,74,20161208211,Foggy,8.060071116423611,230,Wet
2016-12-08 22:00:00,1,72,20161208221,Rainy,9.25969915096316,356,Wet
2016-12-08 23:00:00,1,69,20161208231,Foggy,7.086995660368577,275,Wet
2016-12-09 00:00:00,1,60,20161209001,Sunny,3.0547535252465066,151,Dry
2016-12-09 01:00:00,1,58,20161209011,Cloudy,13.78590630088322,224,Dry
2016-12-09 02:00:00,1,51,20161209021,Sunny,7.08743283217507,241,Dry
2016-12-09 03:00:00,1,46,20161209031,Foggy,4.375567470851755,219,Wet
2016-12-09 04:00:00,1,39,20161209041,Windy,13.142312966097942,73,Dry
2016-12-09 05:00:00,1,35,20161209051,Sunny,10.551000582312486,236,Dry
2016-12-09 06:00:00,1,37,20161209061,Rainy,14.54514862356632,310,Wet
2016-12-09 07:00:00,1,44,20161209071,Foggy,10.14505174594111,197,Wet
2016-12-09 08:00:00,1,39,20161209081,Snowy,14.604838444633362,113,Snowy/Icy
2016-12-09 09:00:00,1,48,20161209091,Sunny,1.7286303994365233,43,Dry
2016-12-09 10:00:00,1,59,20161209101,Cloudy,6.114874807609345,183,Dry
2016-12-09 11:00:00,1,81,20161209111,Snowy,9.60636214873539,173,Snowy/Icy
2016-12-09 12:00:00,1,84,20161209121,Windy,0.3289752539885437,33,Dry
2016-12-09 13:00:00,1,74,20161209131,Windy,10.55850491646177,182,Dry
2016-12-09 14:00:00,1,79,20161209141,Sunny,7.669854454741371,214,Dry
2016-12-09 15:00:00,1,82,20161209151,Cloudy,3.246790716603821,270,Dry
2016-12-09 16:00:00,1,76,20161209161,Cloudy,4.391023878819208,124,Dry
2016-12-09 17:00:00,1,71,20161209171,Cloudy,7.1957099823624935,322,Dry
2016-12-09 18:00:00,1,79,20161209181,Windy,14.550264170140483,193,Dry
2016-12-09 19:00:00,1,82,20161209191,Foggy,1.825655675951865,209,Wet
2016-12-09 20:00:00,1,80,20161209201,Snowy,4.652173537070346,262,Snowy/Icy
2016-12-09 21:00:00,1,73,20161209211,Rainy,11.463312527667174,81,Wet
2016-12-09 22:00:00,1,72,20161209221,Snowy,7.033977514530333,263,Snowy/Icy
2016-12-09 23:00:00,1,70,20161209231,Snowy,12.50449409830568,80,Snowy/Icy
2016-12-10 00:00:00,1,60,20161210001,Snowy,14.575072793251646,207,Snowy/Icy
2016-12-10 01:00:00,1,53,20161210011,Cloudy,11.960421246087517,171,Dry
2016-12-10 02:00:00,1,46,20161210021,Sunny,13.219093577897908,307,Dry
2016-12-10 03:00:00,1,42,20161210031,Cloudy,6.233953326195986,159,Dry
2016-12-10 04:00:00,1,32,20161210041,Cloudy,2.102902361977523,50,Dry
2016-12-10 05:00:00,1,32,20161210051,Sunny,9.054834364552512,310,Dry
2016-12-10 06:00:00,1,31,20161210061,Snowy,9.06244788915791,233,Snowy/Icy
2016-12-10 07:00:00,1,33,20161210071,Cloudy,9.535889864492146,159,Dry
2016-12-10 08:00:00,1,40,20161210081,Sunny,14.450009422188216,229,Dry
2016-12-10 09:00:00,1,36,20161210091,Cloudy,10.606902226870773,204,Dry
2016-12-10 10:00:00,1,42,20161210101,Snowy,12.823849332222206,209,Snowy/Icy
2016-12-10 11:00:00,1,46,20161210111,Windy,13.71540143856619,343,Dry
2016-12-10 12:00:00,1,44,20161210121,Windy,8.496207494124068,12,Dry
2016-12-10 13:00:00,1,46,20161210131,Foggy,3.072901956373692,209,Wet
2016-12-10 14:00:00,1,44,20161210141,Sunny,6.138823536877222,6,Dry
2016-12-10 15:00:00,1,40,20161210151,Windy,3.936689395852384,299,Dry
2016-12-10 16:00:00,1,39,20161210161,Foggy,11.23250101974346,72,Wet
2016-12-10 17:00:00,1,48,20161210171,Windy,14.321563537589904,329,Dry
2016-12-10 18:00:00,1,48,20161210181,Snowy,14.046917695737957,52,Snowy/Icy
2016-12-10 19:00:00,1,50,20161210191,Snowy,9.704069518961484,184,Snowy/Icy
2016-12-10 20:00:00,1,51,20161210201,Foggy,13.131792443855566,261,Wet
2016-12-10 21:00:00,1,53,20161210211,Rainy,12.637551475871874,190,Wet
2016-12-10 22:00:00,1,54,20161210221,Sunny,7.130510929773189,41,Dry
2016-12-10 23:00:00,1,49,20161210231,Windy,7.050434687276507,359,Dry
2016-12-11 00:00:00,1,47,20161211001,Rainy,10.126802156468006,190,Wet
2016-12-11 01:00:00,1,41,20161211011,Sunny,12.055765685073316,215,Dry
2016-12-11 02:00:00,1,34,20161211021,Rainy,5.762457043593516,327,Wet
2016-12-11 03:00:00,1,30,20161211031,Cloudy,3.0066063684545394,150,Dry
2016-12-11 04:00:00,1,29,20161211041,Cloudy,1.7541454845124171,22,Dry
2016-12-11 05:00:00,1,26,20161211051,Snowy,2.22417376332553,205,Snowy/Icy
2016-12-11 06:00:00,1,22,20161211061,Snowy,2.2662390938294936,116,Snowy/Icy
2016-12-11 07:00:00,1,23,20161211071,Windy,13.457476028474677,356,Dry
2016-12-11 08:00:00,1,32,20161211081,Snowy,13.681421421628771,22,Snowy/Icy
2016-12-11 09:00:00,1,37,20161211091,Sunny,4.338820020381568,265,Dry
2016-12-11 10:00:00,1,36,20161211101,Sunny,0.4303916578599082,7,Dry
2016-12-11 11:00:00,1,39,20161211111,Sunny,13.660059502067734,273,Dry
2016-12-11 12:00:00,1,35,20161211121,Windy,11.475152992266356,45,Dry
2016-12-11 13:00:00,1,38,20161211131,Rainy,7.231095155097225,20,Wet
2016-12-11 14:00:00,1,42,20161211141,Cloudy,6.487060714450902,291,Dry
2016-12-11 15:00:00,1,39,20161211151,Rainy,1.449280584006276,292,Wet
2016-12-11 16:00:00,1,40,20161211161,Foggy,12.812684492608287,110,Wet
2016-12-11 17:00:00,1,42,20161211171,Cloudy,3.181250246864628,277,Dry
2016-12-11 18:00:00,1,51,20161211181,Sunny,7.431559142440235,105,Dry
2016-12-11 19:00:00,1,56,20161211191,Snowy,11.97172589724007,297,Snowy/Icy
2016-12-11 20:00:00,1,59,20161211201,Foggy,9.777539275805,14,Wet
2016-12-11 21:00:00,1,52,20161211211,Cloudy,9.973125457877645,221,Dry
2016-12-11 22:00:00,1,59,20161211221,Windy,14.868924464069194,320,Dry
2016-12-11 23:00:00,1,55,20161211231,Foggy,12.48914391240553,2,Wet
2016-12-12 00:00:00,1,47,20161212001,Rainy,7.685396591437686,252,Wet
2016-12-12 01:00:00,1,41,20161212011,Windy,12.65247145233967,89,Dry
2016-12-12 02:00:00,1,37,20161212021,Windy,6.778715604920084,179,Dry
2016-12-12 03:00:00,1,34,20161212031,Snowy,8.783841648857388,280,Snowy/Icy
2016-12-12 04:00:00,1,29,20161212041,Cloudy,1.5976026837733066,107,Dry
2016-12-12 05:00:00,1,34,20161212051,Cloudy,10.512347862968271,256,Dry
2016-12-12 06:00:00,1,33,20161212061,Sunny,3.798168735217871,5,Dry
2016-12-12 07:00:00,1,37,20161212071,Rainy,9.688867666448605,149,Wet
2016-12-12 08:00:00,1,40,20161212081,Rainy,9.25363390493824,36,Wet
2016-12-12 09:00:00,1,46,20161212091,Sunny,13.635149877185098,354,Dry
2016-12-12 10:00:00,1,61,20161212101,Rainy,0.6959106117339225,55,Wet
2016-12-12 11:00:00,1,70,20161212111,Snowy,9.916539375892787,258,Snowy/Icy
2016-12-12 12:00:00,1,68,20161212121,Snowy,8.322587150712362,41,Snowy/Icy
2016-12-12 13:00:00,1,68,20161212131,Foggy,13.744232229571542,293,Wet
2016-12-12 14:00:00,1,75,20161212141,Sunny,4.666812477137104,61,Dry
2016-12-12 15:00:00,1,76,20161212151,Cloudy,11.965115687018356,51,Dry
2016-12-12 16:00:00,1,70,20161212161,Foggy,0.8288724402161229,6,Wet
2016-12-12 17:00:00,1,67,20161212171,Snowy,2.3353225975881085,84,Snowy/Icy
2016-12-12 18:00:00,1,77,20161212181,Rainy,8.79468683481938,29,Wet
2016-12-12 19:00:00,1,80,20161212191,Sunny,6.211023740426162,73,Dry
2016-12-12 20:00:00,1,79,20161212201,Windy,6.590369841551286,242,Dry
2016-12-12 21:00:00,1,82,20161212211,Windy,5.259541267324584,82,Dry
2016-12-12 22:00:00,1,78,20161212221,Rainy,1.640500539345915,192,Wet
2016-12-12 23:00:00,1,72,20161212231,Foggy,12.464227345107911,209,Wet
2016-12-13 00:00:00,1,60,20161213001,Foggy,9.243858140473616,259,Wet
2016-12-13 01:00:00,1,56,20161213011,Sunny,1.421286932728922,181,Dry
2016-12-13 02:00:00,1,50,20161213021,Cloudy,2.849564337606835,149,Dry
2016-12-13 03:00:00,1,45,20161213031,Snowy,9.428278278415505,277,Snowy/Icy
2016-12-13 04:00:00,1,42,20161213041,Cloudy,8.762205804845879,61,Dry
2016-12-13 05:00:00,1,35,20161213051,Foggy,6.2777348410925,307,Wet
2016-12-13 06:00:00,1,37,20161213061,Rainy,14.43136318669532,151,Wet
2016-12-13 07:00:00,1,42,20161213071,Windy,3.472244158633417,320,Dry
2016-12-13 08:00:00,1,43,20161213081,Sunny,8.738937173012125,265,Dry
2016-12-13 09:00:00,1,47,20161213091,Sunny,9.235818087593406,153,Dry
2016-12-13 10:00:00,1,63,20161213101,Windy,4.024272182191662,64,Dry
2016-12-13 11:00:00,1,77,20161213111,Windy,4.792578849503898,331,Dry
2016-12-13 12:00:00,1,82,20161213121,Rainy,2.105717592344696,347,Wet
2016-12-13 13:00:00,1,74,20161213131,Snowy,6.975816316024571,263,Snowy/Icy
2016-12-13 14:00:00,1,81,20161213141,Cloudy,5.393079418564632,116,Dry
2016-12-13 15:00:00,1,78,20161213151,Cloudy,10.123958057033576,45,Dry
2016-12-13 16:00:00,1,71,20161213161,Rainy,7.519304269354403,112,Wet
2016-12-13 17:00:00,1,76,20161213171,Windy,12.06468871578885,58,Dry
2016-12-13 18:00:00,1,76,20161213181,Cloudy,14.495850762841144,111,Dry
2016-12-13 19:00:00,1,80,20161213191,Cloudy,6.971236376273968,88,Dry
2016-12-13 20:00:00,1,80,20161213201,Cloudy,7.463459127489685,296,Dry
2016-12-13 21:00:00,1,80,20161213211,Foggy,5.16539086408308,243,Wet
2016-12-13 22:00:00,1,81,20161213221,Sunny,1.5094854996862956,275,Dry
2016-12-13 23:00:00,1,69,20161213231,Sunny,3.9443842966397593,127,Dry
2016-12-14 00:00:00,1,62,20161214001,Sunny,11.637078799740282,153,Dry
2016-12-14 01:00:00,1,54,20161214011,Sunny,3.1239534437263528,318,Dry
2016-12-14 02:00:00,1,50,20161214021,Rainy,6.802577410785455,7,Wet
2016-12-14 03:00:00,1,48,20161214031,Cloudy,10.990410666327204,205,Dry
2016-12-14 04:00:00,1,37,20161214041,Windy,10.798988893272918,185,Dry
2016-12-14 05:00:00,1,34,20161214051,Snowy,3.4752747358746205,280,Snowy/Icy
2016-12-14 06:00:00,1,36,20161214061,Foggy,7.430810252025793,321,Wet
2016-12-14 07:00:00,1,40,20161214071,Foggy,10.465200087934528,319,Wet
2016-12-14 08:00:00,1,41,20161214081,Snowy,0.1470857058202979,96,Snowy/Icy
2016-12-14 09:00:00,1,52,20161214091,Cloudy,14.922877672585818,52,Dry
2016-12-14 10:00:00,1,65,20161214101,Windy,14.832282686194498,276,Dry
2016-12-14 11:00:00,1,74,20161214111,Rainy,3.3715495392475026,58,Wet
2016-12-14 12:00:00,1,72,20161214121,Foggy,5.087949154802002,125,Wet
2016-12-14 13:00:00,1,70,20161214131,Windy,13.693688187205511,144,Dry
2016-12-14 14:00:00,1,77,20161214141,Sunny,9.90728077528097,152,Dry
2016-12-14 15:00:00,1,72,20161214151,Snowy,9.341148567555043,21,Snowy/Icy
2016-12-14 16:00:00,1,71,20161214161,Foggy,13.099121136527078,241,Wet
2016-12-14 17:00:00,1,69,20161214171,Windy,8.596621229489742,13,Dry
2016-12-14 18:00:00,1,84,20161214181,Sunny,9.58861399221552,300,Dry
2016-12-14 19:00:00,1,81,20161214191,Snowy,12.917698089018424,96,Snowy/Icy
2016-12-14 20:00:00,1,86,20161214201,Rainy,6.28647011275601,8,Wet
2016-12-14 21:00:00,1,83,20161214211,Rainy,8.439871103236221,242,Wet
2016-12-14 22:00:00,1,82,20161214221,Foggy,14.752839633067126,87,Wet
2016-12-14 23:00:00,1,72,20161214231,Cloudy,11.391930636729638,46,Dry
2016-12-15 00:00:00,1,63,20161215001,Foggy,4.035828047789597,300,Wet
2016-12-15 01:00:00,1,56,20161215011,Cloudy,13.674178030331037,281,Dry
2016-12-15 02:00:00,1,49,20161215021,Sunny,2.4038711063858083,68,Dry
2016-12-15 03:00:00,1,42,20161215031,Sunny,13.880574997099805,275,Dry
2016-12-15 04:00:00,1,41,20161215041,Sunny,2.4832115338122045,22,Dry
2016-12-15 05:00:00,1,38,20161215051,Sunny,14.641569925049794,226,Dry
2016-12-15 06:00:00,1,37,20161215061,Windy,8.13585247094163,56,Dry
2016-12-15 07:00:00,1,41,20161215071,Cloudy,7.101346452885185,223,Dry
2016-12-15 08:00:00,1,46,20161215081,Sunny,7.29263768933044,185,Dry
2016-12-15 09:00:00,1,58,20161215091,Cloudy,11.253340998492044,138,Dry
2016-12-15 10:00:00,1,76,20161215101,Rainy,11.621417609585228,216,Wet
2016-12-15 11:00:00,1,78,20161215111,Rainy,13.094980524952426,9,Wet
2016-12-15 12:00:00,1,77,20161215121,Foggy,13.67313029488858,282,Wet
2016-12-15 13:00:00,1,73,20161215131,Foggy,11.055169622538578,294,Wet
2016-12-15 14:00:00,1,78,20161215141,Foggy,11.836845127809273,327,Wet
2016-12-15 15:00:00,1,75,20161215151,Snowy,3.562486183654669,196,Snowy/Icy
2016-12-15 16:00:00,1,70,20161215161,Cloudy,9.817759045868858,126,Dry
2016-12-15 17:00:00,1,67,20161215171,Cloudy,14.227374421481972,101,Dry
2016-12-15 18:00:00,1,70,20161215181,Rainy,9.62740178586666,45,Wet
2016-12-15 19:00:00,1,75,20161215191,Sunny,5.690822615168809,216,Dry
2016-12-15 20:00:00,1,82,20161215201,Sunny,12.996384309188306,252,Dry
2016-12-15 21:00:00,1,75,20161215211,Rainy,1.3002464477698483,219,Wet
2016-12-15 22:00:00,1,71,20161215221,Windy,11.619497894707212,199,Dry
2016-12-15 23:00:00,1,71,20161215231,Windy,1.4137231444272402,236,Dry
2016-12-16 00:00:00,1,62,20161216001,Sunny,1.387365100391305,236,Dry
2016-12-16 01:00:00,1,45,20161216011,Foggy,3.566185026630944,136,Wet
2016-12-16 02:00:00,1,44,20161216021,Sunny,9.38843610972624,196,Dry
2016-12-16 03:00:00,1,44,20161216031,Foggy,3.129019697425389,251,Wet
2016-12-16 04:00:00,1,32,20161216041,Sunny,9.887788795113416,142,Dry
2016-12-16 05:00:00,1,31,20161216051,Windy,12.428617613793152,173,Dry
2016-12-16 06:00:00,1,35,20161216061,Rainy,3.3270947849221075,231,Wet
2016-12-16 07:00:00,1,35,20161216071,Snowy,9.811057650294227,40,Snowy/Icy
2016-12-16 08:00:00,1,41,20161216081,Rainy,3.14925533691428,237,Wet
2016-12-16 09:00:00,1,46,20161216091,Snowy,12.796221296094457,116,Snowy/Icy
2016-12-16 10:00:00,1,59,20161216101,Windy,10.36236087466891,118,Dry
2016-12-16 11:00:00,1,69,20161216111,Snowy,12.412525556707084,111,Snowy/Icy
2016-12-16 12:00:00,1,78,20161216121,Snowy,7.4650708897044975,98,Snowy/Icy
2016-12-16 13:00:00,1,68,20161216131,Windy,14.729019001397104,240,Dry
2016-12-16 14:00:00,1,73,20161216141,Snowy,0.3874916790605848,186,Snowy/Icy
2016-12-16 15:00:00,1,74,20161216151,Cloudy,1.1687945623885654,21,Dry
2016-12-16 16:00:00,1,68,20161216161,Sunny,7.199750333426504,2,Dry
2016-12-16 17:00:00,1,64,20161216171,Foggy,7.623387666944937,154,Wet
2016-12-16 18:00:00,1,67,20161216181,Sunny,9.54411079267617,337,Dry
2016-12-16 19:00:00,1,73,20161216191,Rainy,10.2430242846653,138,Wet
2016-12-16 20:00:00,1,64,20161216201,Sunny,5.794264317694553,131,Dry
2016-12-16 21:00:00,1,64,20161216211,Foggy,0.2591943106245503,264,Wet
2016-12-16 22:00:00,1,62,20161216221,Sunny,9.73568910297594,269,Dry
2016-12-16 23:00:00,1,55,20161216231,Windy,8.186227504565913,346,Dry
2016-12-17 00:00:00,1,54,20161217001,Windy,3.158136021294578,170,Dry
2016-12-17 01:00:00,1,48,20161217011,Windy,4.021317135466183,224,Dry
2016-12-17 02:00:00,1,38,20161217021,Sunny,9.730351698154491,173,Dry
2016-12-17 03:00:00,1,35,20161217031,Rainy,11.966974714312473,204,Wet
2016-12-17 04:00:00,1,29,20161217041,Windy,10.503891554189574,236,Dry
2016-12-17 05:00:00,1,27,20161217051,Snowy,7.137524611866258,95,Snowy/Icy
2016-12-17 06:00:00,1,29,20161217061,Foggy,6.965509093239564,94,Wet
2016-12-17 07:00:00,1,27,20161217071,Rainy,5.282663130696244,214,Wet
2016-12-17 08:00:00,1,31,20161217081,Cloudy,9.308423527957446,234,Dry
2016-12-17 09:00:00,1,34,20161217091,Cloudy,13.264311057091772,58,Dry
2016-12-17 10:00:00,1,39,20161217101,Sunny,10.73405692730718,246,Dry
2016-12-17 11:00:00,1,40,20161217111,Foggy,5.324663914761204,17,Wet
2016-12-17 12:00:00,1,43,20161217121,Sunny,0.6801271211989474,116,Dry
2016-12-17 13:00:00,1,37,20161217131,Snowy,11.86240282872913,189,Snowy/Icy
2016-12-17 14:00:00,1,38,20161217141,Foggy,5.27423627028742,341,Wet
2016-12-17 15:00:00,1,40,20161217151,Cloudy,13.791353680392284,258,Dry
2016-12-17 16:00:00,1,39,20161217161,Snowy,12.806101256322345,225,Snowy/Icy
2016-12-17 17:00:00,1,43,20161217171,Rainy,7.445493630670537,109,Wet
2016-12-17 18:00:00,1,46,20161217181,Windy,0.9713750838069418,193,Dry
2016-12-17 19:00:00,1,52,20161217191,Foggy,12.064593170999158,262,Wet
2016-12-17 20:00:00,1,55,20161217201,Sunny,14.56063451500668,286,Dry
2016-12-17 21:00:00,1,54,20161217211,Foggy,3.3849394745137924,198,Wet
2016-12-17 22:00:00,1,53,20161217221,Snowy,6.056864687227063,289,Snowy/Icy
2016-12-17 23:00:00,1,49,20161217231,Sunny,7.726244201858885,117,Dry
2016-12-18 00:00:00,1,38,20161218001,Foggy,1.291825581622813,203,Wet
2016-12-18 01:00:00,1,32,20161218011,Snowy,5.689340462056925,171,Snowy/Icy
2016-12-18 02:00:00,1,29,20161218021,Rainy,10.41012738821253,74,Wet
2016-12-18 03:00:00,1,24,20161218031,Cloudy,12.852067780035409,133,Dry
2016-12-18 04:00:00,1,22,20161218041,Cloudy,0.2347661117565697,337,Dry
2016-12-18 05:00:00,1,21,20161218051,Foggy,11.051325481763053,205,Wet
2016-12-18 06:00:00,1,25,20161218061,Rainy,4.512004915424147,221,Wet
2016-12-18 07:00:00,1,22,20161218071,Snowy,0.0250775005577685,212,Snowy/Icy
2016-12-18 08:00:00,1,27,20161218081,Windy,2.118667759852816,327,Dry
2016-12-18 09:00:00,1,33,20161218091,Cloudy,0.2254987633951699,308,Dry
2016-12-18 10:00:00,1,36,20161218101,Rainy,2.680576455208004,38,Wet
2016-12-18 11:00:00,1,43,20161218111,Windy,0.1001427755119754,92,Dry
2016-12-18 12:00:00,1,39,20161218121,Sunny,13.349619263073633,93,Dry
2016-12-18 13:00:00,1,37,20161218131,Rainy,0.2120876326795046,152,Wet
2016-12-18 14:00:00,1,37,20161218141,Snowy,14.05227697066971,206,Snowy/Icy
2016-12-18 15:00:00,1,38,20161218151,Foggy,1.7634588297505376,51,Wet
2016-12-18 16:00:00,1,40,20161218161,Rainy,9.485409363122072,43,Wet
